StockEndDate,assignmentClass,benefitsEligibilityStartDate,benefitsEndDate,bonusPayExpirationDate,createdBy,createdDateTime,createdOn,eligibleForSalContinuation,eligibleForStock,employeeFirstEmployment,endDate,firstDateWorked,includeAllRecords,initialOptionGrant,initialStockGrant,isContingentWorker,isECRecord,jobNumber,lastDateWorked,lastModifiedBy,ElastModifiedDateTime,lastModifiedOn,okToRehire,originalStartDate,payrollEndDate,personIdExternal,prevEmployeeId,professionalServiceDate,regretTermination,salaryEndDate,seniorityDate,serviceDate,startDate,userID
,ST,,,,,,,,,,20150711,,,,,,,,,,,,,20150630,,P01732,,,,,,,20150630,E101602
,ST,,,,,,,,,,20150822,,,,,,,,,,,,,20150624,,P01733,,,,,,,20150624,E101606
,ST,,,,,,,,,,,,,,,,,,,,,,,20150701,,P01734,,,,,,,20150701,E101608
,ST,,,,,,,,,,20150822,,,,,,,,,,,,,20150811,,P01735,,,,,,,20150811,E101610
,ST,,,,,,,,,,20150815,,,,,,,,,,,,,20150728,,P01736,,,,,,,20150728,E101615
,ST,,,,,,,,,,20150725,,,,,,,,,,,,,20150701,,P01737,,,,,,,20150701,E101616
,ST,,,,,,,,,,20160429,,,,,,,,,,,,,20150826,,P01738,,,,,,,20150826,E101624
,ST,,,,,,,,,,20150829,,,,,,,,,,,,,20150811,,P01739,,,,,,,20150811,E101627
,ST,,,,,,,,,,20151128,,,,,,,,,,,,,20150804,,P01740,,,,,,,20150804,E101634
,ST,,,,,,,,,,20160515,,,,,,,,,,,,,20150717,,P01741,,,,,,,20150717,E101638
,ST,,,,,,,,,,20151212,,,,,,,,,,,,,20150728,,P01742,,,,,,,20150728,E101645
,ST,,,,,,,,,,20160213,,,,,,,,,,,,,20150728,,P01743,,,,,,,20150728,E101646
,ST,,,,,,,,,,,,,,,,,,,,,,,20150714,,P01744,,,,,,,20150714,E101647
,ST,,,,,,,,,,,,,,,,,,,,,,,20160119,,P01745,,,,,,,20160119,E101654
,ST,,,,,,,,,,20151231,,,,,,,,,,,,,20150804,,P01746,,,,,,,20150804,E101651
,ST,,,,,,,,,,20160716,,,,,,,,,,,,,20150901,,P01747,,,,,,,20150901,E101653
,ST,,,,,,,,,,20160306,,,,,,,,,,,,,20150903,,P01748,,,,,,,20150903,E101656
,ST,,,,,,,,,,20160710,,,,,,,,,,,,,20150826,,P01749,,,,,,,20150826,E101657
,ST,,,,,,,,,,20151230,,,,,,,,,,,,,20150922,,P01750,,,,,,,20150922,E101663
,ST,,,,,,,,,,20160311,,,,,,,,,,,,,20150818,,P01751,,,,,,,20150818,E101658
,ST,,,,,,,,,,,,,,,,,,,,,,,20160706,,P01752,,,,,,,20150908,E101661
,ST,,,,,,,,,,20151208,,,,,,,,,,,,,20150908,,P01753,,,,,,,20150908,E101673
,ST,,,,,,,,,,20160210,,,,,,,,,,,,,20151013,,P01754,,,,,,,20151013,E101674
,ST,,,,,,,,,,,,,,,,,,,,,,,20160202,,P01755,,,,,,,20160202,E101682
,ST,,,,,,,,,,20160814,,,,,,,,,,,,,20150922,,P01756,,,,,,,20150922,E101680
,ST,,,,,,,,,,,,,,,,,,,,,,,20160105,,P01757,,,,,,,20160105,E101688
,ST,,,,,,,,,,,,,,,,,,,,,,,20150922,,P01758,,,,,,,20150922,E101681
,ST,,,,,,,,,,,,,,,,,,,,,,,20150924,,P01759,,,,,,,20150924,E101690
,ST,,,,,,,,,,,,,,,,,,,,,,,20151013,,P01760,,,,,,,20151013,E101691
,ST,,,,,,,,,,20151031,,,,,,,,,,,,,20151006,,P01761,,,,,,,20151006,E101696
,ST,,,,,,,,,,,,,,,,,,,,,,,20160623,,P01762,,,,,,,20151013,E101692
,ST,,,,,,,,,,,,,,,,,,,,,,,20151006,,P01763,,,,,,,20151006,E101695
,ST,,,,,,,,,,,,,,,,,,,,,,,20160304,,P01764,,,,,,,20160304,E101701
,ST,,,,,,,,,,,,,,,,,,,,,,,20151027,,P01765,,,,,,,20151027,E101697
,ST,,,,,,,,,,,,,,,,,,,,,,,20160105,,P01766,,,,,,,20160105,E101708
,ST,,,,,,,,,,20160918,,,,,,,,,,,,,20151013,,P01767,,,,,,,20151013,E101699
,ST,,,,,,,,,,,,,,,,,,,,,,,20151022,,P01768,,,,,,,20151022,E101705
,ST,,,,,,,,,,,,,,,,,,,,,,,20160105,,P01769,,,,,,,20160105,E101712
,ST,,,,,,,,,,,,,,,,,,,,,,,20170115,,P01770,,,,,,,20151103,E101709
,ST,,,,,,,,,,,,,,,,,,,,,,,20160305,,P01771,,,,,,,20160305,E101714
,ST,,,,,,,,,,,,,,,,,,,,,,,20151027,,P01772,,,,,,,20151027,E101710
,ST,,,,,,,,,,20160123,,,,,,,,,,,,,20151028,,P01773,,,,,,,20151028,E101713
,ST,,,,,,,,,,,,,,,,,,,,,,,20161001,,P01774,,,,,,,20151110,E101716
,ST,,,,,,,,,,,,,,,,,,,,,,,20151112,,P01775,,,,,,,20160518,E101721
,ST,,,,,,,,,,,,,,,,,,,,,,,20151201,,P01776,,,,,,,20151201,E101717
,ST,,,,,,,,,,,,,,,,,,,,,,,20160105,,P01777,,,,,,,20160105,E101725
,ST,,,,,,,,,,,,,,,,,,,,,,,20160501,,P01778,,,,,,,20151215,E101726
,ST,,,,,,,,,,,,,,,,,,,,,,,20160302,,P01779,,,,,,,20160302,E101727
,ST,,,,,,,,,,,,,,,,,,,,,,,20160302,,P01780,,,,,,,20160302,E101728
,ST,,,,,,,,,,20151125,,,,,,,,,,,,,20151112,,P01781,,,,,,,20151112,E101720
,ST,,,,,,,,,,,,,,,,,,,,,,,20160126,,P01782,,,,,,,20160126,E101730
,ST,,,,,,,,,,20160116,,,,,,,,,,,,,20151112,,P01783,,,,,,,20151112,E101722
,ST,,,,,,,,,,20151230,,,,,,,,,,,,,20151201,,P01784,,,,,,,20151201,E101732
,ST,,,,,,,,,,20160429,,,,,,,,,,,,,20151120,,P01785,,,,,,,20151120,E101729
,ST,,,,,,,,,,,,,,,,,,,,,,,20160701,,P01786,,,,,,,20151201,E101731
,ST,,,,,,,,,,,,,,,,,,,,,,,20160102,,P01787,,,,,,,20160102,E101738
,ST,,,,,,,,,,20160116,,,,,,,,,,,,,20151127,,P01788,,,,,,,20151127,E101734
,ST,,,,,,,,,,,,,,,,,,,,,,,20160119,,P01789,,,,,,,20160119,E101741
,ST,,,,,,,,,,,,,,,,,,,,,,,20160316,,P01790,,,,,,,20160316,E101742
,ST,,,,,,,,,,,,,,,,,,,,,,,20151201,,P01791,,,,,,,20151201,E101736
,ST,,,,,,,,,,20160821,,,,,,,,,,,,,20160323,,P01792,,,,,,,20160323,E101744
,ST,,,,,,,,,,,,,,,,,,,,,,,20160323,,P01793,,,,,,,20160323,E101746
,ST,,,,,,,,,,,,,,,,,,,,,,,20160302,,P01794,,,,,,,20160302,E101747
,ST,,,,,,,,,,,,,,,,,,,,,,,20160119,,P01795,,,,,,,20160119,E101748
,ST,,,,,,,,,,20160925,,,,,,,,,,,,,20151230,,P01796,,,,,,,20151230,E101740
,ST,,,,,,,,,,20151224,,,,,,,,,,,,,20151211,,P01797,,,,,,,20151211,E101743
,ST,,,,,,,,,,,,,,,,,,,,,,,20160323,,P01798,,,,,,,20160323,E101752
,ST,,,,,,,,,,,,,,,,,,,,,,,20160216,,P01799,,,,,,,20160216,E101753
,ST,,,,,,,,,,20160715,,,,,,,,,,,,,20151209,,P01800,,,,,,,20151209,E101749
,ST,,,,,,,,,,20160508,,,,,,,,,,,,,20160102,,P01801,,,,,,,20160102,E101757
,ST,,,,,,,,,,,,,,,,,,,,,,,20160105,,P01802,,,,,,,20160105,E101758
,ST,,,,,,,,,,,,,,,,,,,,,,,20160424,,P01803,,,,,,,20160119,E101759
,ST,,,,,,,,,,,,,,,,,,,,,,,20160413,,P01804,,,,,,,20160413,E101760
,ST,,,,,,,,,,,,,,,,,,,,,,,20160505,,P01805,,,,,,,20160505,E101761
,ST,,,,,,,,,,20161104,,,,,,,,,,,,,20160112,,P01806,,,,,,,20160112,E101762
,ST,,,,,,,,,,,,,,,,,,,,,,,20160420,,P01807,,,,,,,20160420,E101763
,ST,,,,,,,,,,,,,,,,,,,,,,,20160119,,P01808,,,,,,,20160119,E101764
,ST,,,,,,,,,,20160814,,,,,,,,,,,,,20151219,,P01809,,,,,,,20160601,E101751
,ST,,,,,,,,,,,,,,,,,,,,,,,20160126,,P01810,,,,,,,20160126,E101766
,ST,,,,,,,,,,20160703,,,,,,,,,,,,,20160301,,P01811,,,,,,,20160121,E101767
,ST,,,,,,,,,,,,,,,,,,,,,,,20160601,,P01812,,,,,,,20160601,E101768
,ST,,,,,,,,,,,,,,,,,,,,,,,20160121,,P01813,,,,,,,20160121,E101756
,ST,,,,,,,,,,,,,,,,,,,,,,,20160330,,P01814,,,,,,,20160330,E101771
,ST,,,,,,,,,,,,,,,,,,,,,,,20160323,,P01815,,,,,,,20160323,E101772
,ST,,,,,,,,,,20160619,,,,,,,,,,,,,20160116,,P01816,,,,,,,20160116,E101765
,ST,,,,,,,,,,,,,,,,,,,,,,,20160126,,P01817,,,,,,,20160126,E101774
,ST,,,,,,,,,,20160407,,,,,,,,,,,,,20160128,,P01818,,,,,,,20160128,E101769
,ST,,,,,,,,,,,,,,,,,,,,,,,20160518,,P01819,,,,,,,20160518,E101776
,ST,,,,,,,,,,20170126,,,,,,,,,,,,,20160216,,P01820,,,,,,,20160216,E101777
,ST,,,,,,,,,,,,,,,,,,,,,,,20160601,,P01821,,,,,,,20160601,E101778
,ST,,,,,,,,,,20160911,,,,,,,,,,,,,20160209,,P01822,,,,,,,20160209,E101773
,ST,,,,,,,,,,,,,,,,,,,,,,,20160202,,P01823,,,,,,,20160202,E101780
,ST,,,,,,,,,,20170106,,,,,,,,,,,,,20160209,,P01824,,,,,,,20160209,E101781
,ST,,,,,,,,,,,,,,,,,,,,,,,20160202,,P01825,,,,,,,20160202,E101782
,ST,,,,,,,,,,,,,,,,,,,,,,,20160309,,P01826,,,,,,,20160309,E101783
,ST,,,,,,,,,,,,,,,,,,,,,,,20160216,,P01827,,,,,,,20160216,E101784
,ST,,,,,,,,,,,,,,,,,,,,,,,20160729,,P01828,,,,,,,20160129,E101775
,ST,,,,,,,,,,,,,,,,,,,,,,,20160317,,P01829,,,,,,,20160317,E101786
,ST,,,,,,,,,,20160821,,,,,,,,,,,,,20160511,,P01830,,,,,,,20160511,E101787
,ST,,,,,,,,,,,,,,,,,,,,,,,20160316,,P01831,,,,,,,20160316,E101788
,ST,,,,,,,,,,,,,,,,,,,,,,,20160505,,P01832,,,,,,,20160505,E101790
,ST,,,,,,,,,,,,,,,,,,,,,,,20160608,,P01833,,,,,,,20160608,E101791
,ST,,,,,,,,,,,,,,,,,,,,,,,20160302,,P01834,,,,,,,20160302,E101792
,ST,,,,,,,,,,,,,,,,,,,,,,,20160204,,P01835,,,,,,,20160819,E101779
,ST,,,,,,,,,,20160313,,,,,,,,,,,,,20160309,,P01836,,,,,,,20160309,E101797
,ST,,,,,,,,,,,,,,,,,,,,,,,20160720,,P01837,,,,,,,20160105,E101785
,ST,,,,,,,,,,,,,,,,,,,,,,,20160204,,P01838,,,,,,,20160204,E101793
,ST,,,,,,,,,,20160902,,,,,,,,,,,,,20160302,,P01839,,,,,,,20160302,E101798
,ST,,,,,,,,,,,,,,,,,,,,,,,20160223,,P01840,,,,,,,20160223,E101802
,ST,,,,,,,,,,20160930,,,,,,,,,,,,,20160608,,P01841,,,,,,,20160309,E101804
,ST,,,,,,,,,,,,,,,,,,,,,,,20160302,,P01842,,,,,,,20160302,E101808
,ST,,,,,,,,,,,,,,,,,,,,,,,20160302,,P01843,,,,,,,20160302,E101809
,ST,,,,,,,,,,20160814,,,,,,,,,,,,,20160223,,P01844,,,,,,,20160223,E101800
,ST,,,,,,,,,,,,,,,,,,,,,,,20160330,,P01845,,,,,,,20160330,E101801
,ST,,,,,,,,,,20160417,,,,,,,,,,,,,20160302,,P01846,,,,,,,20160302,E101811
,ST,,,,,,,,,,,,,,,,,,,,,,,20160407,,P01847,,,,,,,20160407,E101814
,ST,,,,,,,,,,,,,,,,,,,,,,,20160316,,P01848,,,,,,,20160316,E101815
,ST,,,,,,,,,,,,,,,,,,,,,,,20160420,,P01849,,,,,,,20160420,E101817
,ST,,,,,,,,,,20160408,,,,,,,,,,,,,20160219,,P01850,,,,,,,20160219,E101812
,ST,,,,,,,,,,,,,,,,,,,,,,,20160601,,P01851,,,,,,,20160601,E101820
,ST,,,,,,,,,,,,,,,,,,,,,,,20160518,,P01852,,,,,,,20160518,E101821
,ST,,,,,,,,,,,,,,,,,,,,,,,20160309,,P01853,,,,,,,20160309,E101822
,ST,,,,,,,,,,20160303,,,,,,,,,,,,,20160302,,P01854,,,,,,,20160302,E101813
,ST,,,,,,,,,,,,,,,,,,,,,,,20160316,,P01855,,,,,,,20160316,E101826
,ST,,,,,,,,,,20160710,,,,,,,,,,,,,20160407,,P01856,,,,,,,20160407,E101819
,ST,,,,,,,,,,,,,,,,,,,,,,,20160330,,P01857,,,,,,,20160330,E101828
,ST,,,,,,,,,,,,,,,,,,,,,,,20160401,,P01858,,,,,,,20160401,E101830
,ST,,,,,,,,,,20160717,,,,,,,,,,,,,20160323,,P01859,,,,,,,20160323,E101823
,ST,,,,,,,,,,,,,,,,,,,,,,,20160317,,P01860,,,,,,,20160317,E101833
,ST,,,,,,,,,,20161120,,,,,,,,,,,,,20160330,,P01861,,,,,,,20160330,E101834
,ST,,,,,,,,,,20160402,,,,,,,,,,,,,20160402,,P01862,,,,,,,20160330,E101827
,ST,,,,,,,,,,,,,,,,,,,,,,,20160427,,P01863,,,,,,,20160427,E101836
,ST,,,,,,,,,,,,,,,,,,,,,,,20160323,,P01864,,,,,,,20160323,E101831
,ST,,,,,,,,,,,,,,,,,,,,,,,20160505,,P01865,,,,,,,20160505,E101840
,ST,,,,,,,,,,,,,,,,,,,,,,,20160401,,P01866,,,,,,,20160401,E101841
,ST,,,,,,,,,,,,,,,,,,,,,,,20160602,,P01867,,,,,,,20160602,E101842
,ST,,,,,,,,,,20160824,,,,,,,,,,,,,20160331,,P01868,,,,,,,20160331,E101843
,ST,,,,,,,,,,,,,,,,,,,,,,,20160406,,P01869,,,,,,,20160406,E101844
,ST,,,,,,,,,,20160325,,,,,,,,,,,,,20160323,,P01870,,,,,,,20160323,E101835
,ST,,,,,,,,,,,,,,,,,,,,,,,20160511,,P01871,,,,,,,20160511,E101846
,ST,,,,,,,,,,,,,,,,,,,,,,,20160511,,P01872,,,,,,,20160511,E101839
,ST,,,,,,,,,,,,,,,,,,,,,,,20160413,,P01873,,,,,,,20160413,E101849
,ST,,,,,,,,,,,,,,,,,,,,,,,20160413,,P01874,,,,,,,20160413,E101850
,ST,,,,,,,,,,20160501,,,,,,,,,,,,,20160427,,P01875,,,,,,,20160427,E101845
,ST,,,,,,,,,,,,,,,,,,,,,,,20160505,,P01876,,,,,,,20160505,E101847
,ST,,,,,,,,,,20160626,,,,,,,,,,,,,20160413,,P01877,,,,,,,20160413,E101852
,ST,,,,,,,,,,20160511,,,,,,,,,,,,,20160414,,P01878,,,,,,,20160414,E101853
,ST,,,,,,,,,,,,,,,,,,,,,,,20160601,,P01879,,,,,,,20160601,E101856
,ST,,,,,,,,,,,,,,,,,,,,,,,20160413,,P01880,,,,,,,20160413,E101857
,ST,,,,,,,,,,20160429,,,,,,,,,,,,,20160415,,P01881,,,,,,,20160415,E101855
,ST,,,,,,,,,,,,,,,,,,,,,,,20160415,,P01882,,,,,,,20160415,E101859
,ST,,,,,,,,,,20160827,,,,,,,,,,,,,20160427,,P01883,,,,,,,20160427,E101862
,ST,,,,,,,,,,,,,,,,,,,,,,,20160601,,P01884,,,,,,,20160601,E101867
,ST,,,,,,,,,,,,,,,,,,,,,,,20160504,,P01885,,,,,,,20160504,E101869
,ST,,,,,,,,,,,,,,,,,,,,,,,20160504,,P01886,,,,,,,20160504,E101870
,ST,,,,,,,,,,,,,,,,,,,,,,,20160511,,P01887,,,,,,,20160511,E101866
,ST,,,,,,,,,,,,,,,,,,,,,,,20160506,,P01888,,,,,,,20160506,E101874
,ST,,,,,,,,,,,,,,,,,,,,,,,20160608,,P01889,,,,,,,20160608,E101875
,ST,,,,,,,,,,20160515,,,,,,,,,,,,,20160511,,P01890,,,,,,,20160511,E101878
,ST,,,,,,,,,,,,,,,,,,,,,,,20160512,,P01891,,,,,,,20160512,E101880
,ST,,,,,,,,,,,,,,,,,,,,,,,20160601,,P01892,,,,,,,20160601,E101883
,ST,,,,,,,,,,,,,,,,,,,,,,,20160518,,P01893,,,,,,,20160518,E101884
,ST,,,,,,,,,,,,,,,,,,,,,,,20160518,,P01894,,,,,,,20160518,E101885
,ST,,,,,,,,,,,,,,,,,,,,,,,20160522,,P01895,,,,,,,20160522,E101891
,ST,,,,,,,,,,,,,,,,,,,,,,,20160601,,P01896,,,,,,,20160601,E101893
,ST,,,,,,,,,,20160612,,,,,,,,,,,,,20160601,,P01897,,,,,,,20160601,E101894
,ST,,,,,,,,,,,,,,,,,,,,,,,20160601,,P01898,,,,,,,20160601,E101895
,ST,,,,,,,,,,,,,,,,,,,,,,,20160601,,P01899,,,,,,,20160601,E101896
,ST,,,,,,,,,,20160713,,,,,,,,,,,,,20160608,,P01900,,,,,,,20160608,E101897
,ST,,,,,,,,,,,,,,,,,,,,,,,20170125,,P01901,,,,,,,20170125,E101898
,ST,,,,,,,,,,20160814,,,,,,,,,,,,,20160601,,P01902,,,,,,,20160601,E101899
,ST,,,,,,,,,,20160828,,,,,,,,,,,,,20160525,,P01903,,,,,,,20160601,E101900
,ST,,,,,,,,,,20160828,,,,,,,,,,,,,20160602,,P01904,,,,,,,20160602,E101901
,ST,,,,,,,,,,,,,,,,,,,,,,,20160608,,P01905,,,,,,,20160608,E101904
,ST,,,,,,,,,,,,,,,,,,,,,,,20160608,,P01906,,,,,,,20160608,E101906
,ST,,,,,,,,,,20160722,,,,,,,,,,,,,20160601,,P01907,,,,,,,20160601,E101909
,ST,,,,,,,,,,20160923,,,,,,,,,,,,,20160601,,P01908,,,,,,,20160601,E101910
,ST,,,,,,,,,,,,,,,,,,,,,,,20160720,,P01909,,,,,,,20160720,E101912
,ST,,,,,,,,,,,,,,,,,,,,,,,20161215,,P01910,,,,,,,20161215,E101913
,ST,,,,,,,,,,20161211,,,,,,,,,,,,,20160907,,P01911,,,,,,,20160907,E101955
,ST,,,,,,,,,,,,,,,,,,,,,,,20160803,,P01912,,,,,,,20160803,E101957
,ST,,,,,,,,,,,,,,,,,,,,,,,20160907,,P01913,,,,,,,20160907,E101958
,ST,,,,,,,,,,,,,,,,,,,,,,,20161007,,P01914,,,,,,,20161007,E101962
,ST,,,,,,,,,,,,,,,,,,,,,,,20161005,,P01915,,,,,,,20161005,E101915
,ST,,,,,,,,,,,,,,,,,,,,,,,20160817,,P01916,,,,,,,20160817,E101963
,ST,,,,,,,,,,,,,,,,,,,,,,,20160706,,P01917,,,,,,,20160706,E101916
,ST,,,,,,,,,,,,,,,,,,,,,,,20160720,,P01918,,,,,,,20160720,E101964
,ST,,,,,,,,,,,,,,,,,,,,,,,20160803,,P01919,,,,,,,20160803,E101929
,ST,,,,,,,,,,20160729,,,,,,,,,,,,,20160727,,P01920,,,,,,,20160727,E101922
,ST,,,,,,,,,,,,,,,,,,,,,,,20160713,,P01921,,,,,,,20160713,E101965
,ST,,,,,,,,,,,,,,,,,,,,,,,20160803,,P01922,,,,,,,20160803,E101968
,ST,,,,,,,,,,,,,,,,,,,,,,,20160817,,P01923,,,,,,,20160817,E101930
,ST,,,,,,,,,,,,,,,,,,,,,,,20160713,,P01924,,,,,,,20160713,E101934
,ST,,,,,,,,,,,,,,,,,,,,,,,20161019,,P01925,,,,,,,20161019,E101970
,ST,,,,,,,,,,20160826,,,,,,,,,,,,,20160727,,P01926,,,,,,,20160727,E101936
,ST,,,,,,,,,,,,,,,,,,,,,,,20160803,,P01927,,,,,,,20160803,E101944
,ST,,,,,,,,,,,,,,,,,,,,,,,20160928,,P01928,,,,,,,20160928,E101952
,ST,,,,,,,,,,,,,,,,,,,,,,,20160803,,P01929,,,,,,,20160803,E101928
,ST,,,,,,,,,,20160903,,,,,,,,,,,,,20160817,,P01930,,,,,,,20160817,E101956
,ST,,,,,,,,,,,,,,,,,,,,,,,20161001,,P01931,,,,,,,20161001,E101925
,ST,,,,,,,,,,,,,,,,,,,,,,,20161001,,P01932,,,,,,,20161001,E101959
,ST,,,,,,,,,,,,,,,,,,,,,,,20160901,,P01933,,,,,,,20160901,E102005
,ST,,,,,,,,,,,,,,,,,,,,,,,20161019,,P02098,,,,,,,20161019,E102096
,ST,,,,,,,,,,20161229,,,,,,,,,,,,,20161116,,P02099,,,,,,,20161116,E102088
,ST,,,,,,,,,,,,,,,,,,,,,,,20161102,,P02100,,,,,,,20161102,E102090
,ST,,,,,,,,,,,,,,,,,,,,,,,20161207,,P02101,,,,,,,20161207,E102097
,ST,,,,,,,,,,,,,,,,,,,,,,,20161207,,P02102,,,,,,,20161207,E102098
,ST,,,,,,,,,,,,,,,,,,,,,,,20170229,,P02103,,,,,,,20170229,E102099
,ST,,,,,,,,,,,,,,,,,,,,,,,20161215,,P02104,,,,,,,20161215,E102100
,ST,,,,,,,,,,,,,,,,,,,,,,,20180101,,P02105,,,,,,,20180101,E102101
,ST,,,,,,,,,,,,,,,,,,,,,,,20161214,,P02106,,,,,,,20161214,E102102
,ST,,,,,,,,,,,,,,,,,,,,,,,20161123,,P02107,,,,,,,20161123,E102103
,ST,,,,,,,,,,,,,,,,,,,,,,,20170201,,P02108,,,,,,,20170201,E102104
,ST,,,,,,,,,,,,,,,,,,,,,,,20170111,,P02109,,,,,,,20170111,E102105
,ST,,,,,,,,,,,,,,,,,,,,,,,20180101,,P02110,,,,,,,20180101,E102106
,ST,,,,,,,,,,,,,,,,,,,,,,,20161221,,P02111,,,,,,,20161221,E102107
,ST,,,,,,,,,,,,,,,,,,,,,,,20161221,,P02112,,,,,,,20161221,E102108
,ST,,,,,,,,,,,,,,,,,,,,,,,20161221,,P02113,,,,,,,20161221,E102109
,ST,,,,,,,,,,,,,,,,,,,,,,,20161222,,P02114,,,,,,,20161222,E102110
,ST,,,,,,,,,,,,,,,,,,,,,,,20170301,,P02115,,,,,,,20170301,E102111
,ST,,,,,,,,,,,,,,,,,,,,,,,20170104,,P02116,,,,,,,20170104,E102112
,ST,,,,,,,,,,,,,,,,,,,,,,,20161130,,P02117,,,,,,,20161130,E102113
,ST,,,,,,,,,,20161218,,,,,,,,,,,,,20161130,,P02118,,,,,,,20161130,E102114
,ST,,,,,,,,,,,,,,,,,,,,,,,20161228,,P02119,,,,,,,20161228,E102115
,ST,,,,,,,,,,,,,,,,,,,,,,,20170217,,P02120,,,,,,,20170217,E102116
,ST,,,,,,,,,,,,,,,,,,,,,,,20170201,,P02121,,,,,,,20170201,E102117
,ST,,,,,,,,,,,,,,,,,,,,,,,20170111,,P02122,,,,,,,20170111,E102118
,ST,,,,,,,,,,,,,,,,,,,,,,,20170401,,P02123,,,,,,,20170401,E102119
,ST,,,,,,,,,,,,,,,,,,,,,,,20170125,,P02124,,,,,,,20170125,E102120
,ST,,,,,,,,,,,,,,,,,,,,,,,20170111,,P02125,,,,,,,20170111,E102121
,ST,,,,,,,,,,,,,,,,,,,,,,,20170111,,P02126,,,,,,,20170111,E102122
,ST,,,,,,,,,,,,,,,,,,,,,,,20170411,,P02127,,,,,,,20170411,E102123
,ST,,,,,,,,,,,,,,,,,,,,,,,20170208,,P02128,,,,,,,20170208,E102124
,ST,,,,,,,,,,,,,,,,,,,,,,,20170112,,P02129,,,,,,,20170112,E102125
,ST,,,,,,,,,,,,,,,,,,,,,,,20161215,,P02130,,,,,,,20161215,E102126
,ST,,,,,,,,,,,,,,,,,,,,,,,20170118,,P02131,,,,,,,20170118,E102127
,ST,,,,,,,,,,,,,,,,,,,,,,,20170120,,P02132,,,,,,,20170120,E102128
,ST,,,,,,,,,,,,,,,,,,,,,,,20180101,,P02133,,,,,,,20180101,E102129
,ST,,,,,,,,,,,,,,,,,,,,,,,20170118,,P02134,,,,,,,20170118,E102130
,ST,,,,,,,,,,,,,,,,,,,,,,,20170119,,P02135,,,,,,,20170119,E102131
,ST,,,,,,,,,,,,,,,,,,,,,,,20170125,,P02136,,,,,,,20170125,E102132
,ST,,,,,,,,,,,,,,,,,,,,,,,20170501,,P02137,,,,,,,20170501,E102133
,ST,,,,,,,,,,,,,,,,,,,,,,,20170122,,P02138,,,,,,,20170122,E102134
,ST,,,,,,,,,,,,,,,,,,,,,,,20170201,,P02139,,,,,,,20170201,E102135
,ST,,,,,,,,,,,,,,,,,,,,,,,20170125,,P02140,,,,,,,20170125,E102136
,ST,,,,,,,,,,,,,,,,,,,,,,,20170125,,P02141,,,,,,,20170125,E102137
