"EMPLOYEE_ID","EMP_PAYCOMP_RECUR_ID","COMPENSATION_ID","PAY_COMPONENT_ICODE","CURRENCY","PAYCOMPVALUE","FREQUENCY","CUSTOM_NUM10","EFFECTIVE_START_DATE","EFFECTIVE_END_DATE","TRANSACTION_SEQUENCE_NUMBER"
"E102076","38883","20921","81","USD","350000","42",,"20161123","99991231","1"
"E102076","38884","20921","58","USD","75","42",,"20161123","99991231","1"
"E100372","38901","20941","81","USD","130000","42",,"20170101","99991231","1"
"E100372","38902","20941","58","USD","30","42",,"20170101","99991231","1"
"E101307","38903","20942","81","USD","47757","42",,"20161001","99991231","1"
"E101307","38904","20942","58","USD","7.5","42",,"20161001","99991231","1"
"E102071","38921","20961","81","SGD","140000","42",,"20170215","99991231","1"
"E102071","38922","20961","58","SGD","20","42",,"20170215","99991231","1"
"E102083","38941","20981","81","GBP","27500","42",,"20161207","99991231","1"
"E102083","38942","20981","58","GBP","7.5","42",,"20161207","99991231","1"
"E102034","38961","21001","81","GBP","38000","42",,"20161201","99991231","1"
"E102034","38962","21001","58","GBP","10","42",,"20161201","99991231","1"
"E100480","38981","21021","81","GBP","75000","42",,"20170101","99991231","1"
"E100480","38982","21021","58","GBP","25","42",,"20170101","99991231","1"
"E101235","38983","21022","81","GBP","126500","42",,"20170101","99991231","1"
"E101235","38984","21022","58","GBP","50","42",,"20170101","99991231","1"
"E100047","38985","21023","81","GBP","55000","42",,"20170101","99991231","1"
"E100047","38986","21023","58","GBP","15","42",,"20170101","99991231","1"
"E101871","39001","21041","81","GBP","28000","42",,"20180101","99991231","1"
"E101871","39002","21041","58","GBP","7.5","42",,"20180101","99991231","1"
"E102079","39021","21061","81","USD","220000","42",,"20161130","99991231","1"
"E102079","39022","21061","58","USD","30","42",,"20161130","99991231","1"
"E101530","39041","21081","81","GBP","29700","42",,"20170101","99991231","1"
"E101530","39042","21081","58","GBP","7.5","42",,"20170101","99991231","1"
"E101954","39061","21101","81","GBP","26000","42",,"20170104","99991231","1"
"E101954","39062","21101","58","GBP","7.5","42",,"20170104","99991231","1"
"E101791","39081","21121","81","GBP","29050","42",,"20170101","99991231","1"
"E101791","39082","21121","58","GBP","7.5","42",,"20170101","99991231","1"
"E102081","39101","21141","81","USD","200000","42",,"20161123","99991231","1"
"E102081","39102","21141","58","USD","40","42",,"20161123","99991231","1"
"E102091","39121","21161","81","GBP","0","42",,"20170104","99991231","1"
"E102082","39141","21181","81","USD","83000","42",,"20161130","99991231","1"
"E102082","39142","21181","58","USD","10","42",,"20161130","99991231","1"
"E101166","39161","21201","81","GBP","44750","42",,"20170101","99991231","1"
"E101166","39162","21201","58","GBP","10","42",,"20170101","99991231","1"
"E101452","39163","21202","81","GBP","29250","42",,"20170101","20170101","1"
"E101452","39164","21202","58","GBP","7.5","42",,"20170101","20170101","1"
"E102087","39165","21203","81","GBP","28000","42",,"20180101","99991231","1"
"E102087","39166","21203","58","GBP","7.5","42",,"20180101","99991231","1"
"E100495","39181","21204","81","GBP","52500","42",,"20170101","99991231","1"
"E100495","39182","21204","58","GBP","20","42",,"20170101","99991231","1"
"E100257","39183","21205","81","GBP","51750","42",,"20170101","99991231","1"
"E100257","39184","21205","58","GBP","10","42",,"20170101","99991231","1"
"E102092","39201","21221","81","GBP","95000","42",,"20180101","99991231","1"
"E102092","39202","21221","58","GBP","30","42",,"20180101","99991231","1"
"E102065","39221","21241","81","BMD","66000","42",,"20161109","99991231","1"
"E102065","39222","21241","58","BMD","10","42",,"20161109","99991231","1"
"E102094","39241","21261","81","USD","125000","42",,"20161201","99991231","1"
"E102094","39242","21261","58","USD","20","42",,"20161201","99991231","1"
"E102084","39261","21281","81","GBP","28000","42",,"20180101","99991231","1"
"E102084","39262","21281","58","GBP","7.5","42",,"20180101","99991231","1"
"E102085","39263","21282","81","GBP","28000","42",,"20180101","99991231","1"
"E102085","39264","21282","58","GBP","7.5","42",,"20180101","99991231","1"
"E102095","39265","21283","81","USD","135000","42",,"20161201","99991231","1"
"E102095","39266","21283","58","USD","30","42",,"20161201","99991231","1"
"E102089","39267","21284","81","GBP","28000","42",,"20180101","99991231","1"
"E102089","39268","21284","58","GBP","7.5","42",,"20180101","99991231","1"
"E102086","39281","21285","81","GBP","28000","42",,"20180101","99991231","1"
"E102086","39282","21285","58","GBP","7.5","42",,"20180101","99991231","1"
"E102093","39301","21301","81","USD","165000","42",,"20161124","99991231","1"
"E102093","39302","21301","58","USD","30","42",,"20161124","99991231","1"
"E102080","39303","21321","81","USD","235000","42",,"20161130","99991231","1"
"E102080","39304","21321","58","USD","40","42",,"20161130","99991231","1"
"E100416","39321","21342","81","EUR","24600","42",,"20161204","20170110","1"
"E100416","39322","21342","58","EUR","10","42",,"20161204","20170110","1"
"E100416","39323","21343","81","EUR","18450","42",,"20170111","99991231","1"
"E100416","39324","21343","58","EUR","10","42",,"20170111","99991231","1"
"E102097","39341","21401","81","USD","78000","42",,"20161207","99991231","1"
"E102097","39342","21401","58","USD","10","42",,"20161207","99991231","1"
"E102098","39361","21421","81","USD","230000","42",,"20161207","99991231","1"
"E102098","39362","21421","58","USD","30","42",,"20161207","99991231","1"
"E102099","39381","21441","81","GBP","40000","42",,"20170229","99991231","1"
"E102099","39382","21441","58","GBP","10","42",,"20170229","99991231","1"
"E100300","39401","21461","81","GBP","51336.67","42",,"20170101","99991231","1"
"E100300","39402","21461","58","GBP","50","42",,"20170101","99991231","1"
"E100598","39421","21481","81","GBP","30500","42",,"20170101","99991231","1"
"E100598","39422","21481","58","GBP","10","42",,"20170101","99991231","1"
"E101142","39423","21482","81","GBP","42750","42",,"20170101","99991231","1"
"E101142","39424","21482","58","GBP","10","42",,"20170101","99991231","1"
"E101992","39441","21501","81","GBP","60000","42",,"20180101","99991231","1"
"E101992","39442","21501","58","GBP","10","42",,"20180101","99991231","1"
"E101980","39461","21521","81","GBP","25500","42",,"20170101","99991231","1"
"E101980","39462","21521","58","GBP","7.5","42",,"20170101","99991231","1"
"E101148","39481","21541","81","GBP","57000","42",,"20161201","99991231","1"
"E101148","39482","21541","58","GBP","15","42",,"20161201","99991231","1"
"E102100","39501","21561","81","GBP","0","42",,"20161215","99991231","1"
"E101665","39521","21581","81","USD","51000","42",,"20161207","99991231","1"
"E101665","39522","21581","58","USD","7.5","42",,"20161207","99991231","1"
"E102101","39541","21601","81","GBP","85000","42",,"20180101","99991231","1"
"E102101","39542","21601","58","GBP","25","42",,"20180101","99991231","1"
"E101997","39561","21621","81","USD","63000","42",,"20161207","99991231","1"
"E101997","39562","21621","58","USD","7.5","42",,"20161207","99991231","1"
"E101998","39563","21622","81","USD","59000","42",,"20161207","99991231","1"
"E101998","39564","21622","58","USD","7.5","42",,"20161207","99991231","1"
"E101999","39565","21623","81","USD","63000","42",,"20161207","99991231","1"
"E101999","39566","21623","58","USD","7.5","42",,"20161207","99991231","1"
"E100419","39581","21641","81","GBP","63280","42",,"20161228","99991231","1"
"E100419","39582","21641","58","GBP","10","42",,"20161228","99991231","1"
"E101478","39601","21661","81","GBP","40000","42",,"20170101","99991231","1"
"E101478","39602","21661","58","GBP","7.5","42",,"20170101","99991231","1"
"E101331","39621","21681","81","GBP","28050","42",,"20170101","99991231","1"
"E101331","39622","21681","58","GBP","7.5","42",,"20170101","99991231","1"
"E101684","39641","21701","81","GBP","36750","42",,"20170101","20170131","1"
"E101684","39642","21701","58","GBP","10","42",,"20170101","20170131","1"
"E101944","39643","21702","81","GBP","42750","42",,"20170101","99991231","1"
"E101944","39644","21702","58","GBP","10","42",,"20170101","99991231","1"
"E100916","39645","21703","81","GBP","46320","42",,"20170101","99991231","1"
"E100916","39646","21703","58","GBP","10","42",,"20170101","99991231","1"
"E102102","39682","21741","58","USD","30","42",,"20161214","99991231","1"
"E101631","39701","21761","81","GBP","29050","42",,"20170101","99991231","1"
"E101398","39663","21722","81","GBP","70250","42",,"20170101","99991231","1"
"E101398","39664","21722","58","GBP","15","42",,"20170101","99991231","1"
"E102102","39681","21741","81","USD","290000","42",,"20161214","99991231","1"
"E101631","39702","21761","58","GBP","7.5","42",,"20170101","99991231","1"
"E101542","39703","21762","81","GBP","32450","42",,"20170101","20170101","1"
"E101542","39704","21762","58","GBP","10","42",,"20170101","20170101","1"
"E101694","39721","21781","81","GBP","33400","42",,"20170101","20170131","1"
"E101694","39722","21781","58","GBP","15","42",,"20170101","20170131","1"
"E101420","39741","21801","81","GBP","33750","42",,"20170101","99991231","1"
"E101420","39742","21801","58","GBP","10","42",,"20170101","99991231","1"
"E100336","39761","21821","81","GBP","39050","42",,"20170101","99991231","1"
"E100336","39762","21821","58","GBP","10","42",,"20170101","99991231","1"
"E100789","39781","21841","81","GBP","32500","42",,"20170101","99991231","1"
"E100789","39782","21841","58","GBP","10","42",,"20170101","99991231","1"
"E101014","39783","21842","81","GBP","39600","42",,"20170101","20170131","1"
"E101014","39784","21842","58","GBP","10","42",,"20170101","20170131","1"
"E101144","39801","21861","81","GBP","38750","42",,"20170101","99991231","1"
"E101144","39802","21861","58","GBP","10","42",,"20170101","99991231","1"
"E101366","39803","21862","81","GBP","88000","42",,"20170101","99991231","1"
"E101366","39804","21862","58","GBP","20","42",,"20170101","99991231","1"
"E102103","39821","21881","81","GBP","0","42",,"20161123","99991231","1"
"E100263","39841","21901","81","GBP","55000","42",,"20170101","99991231","1"
"E100263","39842","21901","58","GBP","30","42",,"20170101","99991231","1"
"E100766","39861","21921","81","GBP","245000","42",,"20170101","99991231","1"
"E100766","39862","21921","58","GBP","75","42",,"20170101","99991231","1"
"E100901","39881","21941","81","GBP","41720","42",,"20170101","99991231","1"
"E100901","39882","21941","58","GBP","10","42",,"20170101","99991231","1"
"E101154","39883","21942","81","GBP","31900","42",,"20170101","99991231","1"
"E101154","39884","21942","58","GBP","10","42",,"20170101","99991231","1"
"E101452","39901","21961","81","GBP","29500","42",,"20170101","99991231","2"
"E101452","39902","21961","58","GBP","7.5","42",,"20170101","99991231","2"
"E101453","39921","21981","81","GBP","28750","42",,"20170101","20170131","1"
"E101453","39922","21981","58","GBP","7.5","42",,"20170101","20170131","1"
"E102104","39941","22001","81","GBP","120000","42",,"20170201","99991231","1"
"E102104","39942","22001","58","GBP","25","42",,"20170201","99991231","1"
"E101237","39961","22021","81","GBP","33875","42",,"20170101","99991231","1"
"E101237","39962","22021","58","GBP","7.5","42",,"20170101","99991231","1"
"E101454","39981","22041","81","GBP","28800","42",,"20170101","20170131","1"
"E101454","39982","22041","58","GBP","7.5","42",,"20170101","20170131","1"
"E102105","39983","22042","81","GBP","60000","42",,"20170111","99991231","1"
"E102105","39984","22042","58","GBP","15","42",,"20170111","99991231","1"
"E101383","39985","22043","81","GBP","48900","42",,"20170101","20170331","1"
"E101383","39986","22043","58","GBP","10","42",,"20170101","20170331","1"
"E100717","40001","22061","81","GBP","62000","42",,"20170101","99991231","1"
"E100717","40002","22061","58","GBP","20","42",,"20170101","99991231","1"
"E102106","40003","22062","81","GBP","175000","42",,"20180101","99991231","1"
"E102106","40004","22062","58","GBP","40","42",,"20180101","99991231","1"
"E100828","40021","22081","81","GBP","84000","42",,"20170101","99991231","1"
"E100828","40022","22081","58","GBP","20","42",,"20170101","99991231","1"
"E102107","40041","22101","81","USD","425000","42",,"20161221","99991231","1"
"E102107","40042","22101","58","USD","75","42",,"20161221","99991231","1"
"E102108","40061","22102","81","USD","525000","42",,"20161221","99991231","1"
"E102108","40062","22102","58","USD","75","42",,"20161221","99991231","1"
"E102109","40063","22103","81","USD","445000","42",,"20161221","99991231","1"
"E102109","40064","22103","58","USD","75","42",,"20161221","99991231","1"
"E102110","40065","22104","81","USD","250000","42",,"20161222","99991231","1"
"E102110","40066","22104","58","USD","40","42",,"20161222","99991231","1"
"E101976","40081","22121","81","GBP","24250","42",,"20170101","99991231","1"
"E101976","40082","22121","58","GBP","7.5","42",,"20170101","99991231","1"
"E100894","40101","22141","81","USD","115400","42",,"20161216","20161220","1"
"E100894","40102","22141","58","USD","15","42",,"20161216","20161220","1"
"E102072","40121","22161","81","GBP","62000","42",,"20170201","99991231","1"
"E102072","40122","22161","58","GBP","10","42",,"20170201","99991231","1"
"E100894","40123","22162","81","USD","115400","42",,"20161221","99991231","1"
"E100894","40124","22162","58","USD","15","42",,"20161221","99991231","1"
"E101019","40141","22181","81","USD","62802","42",,"20161221","99991231","1"
"E101019","40142","22181","58","USD","7.5","42",,"20161221","99991231","1"
"E100921","40143","22182","81","USD","216740","42",,"20161221","99991231","1"
"E100921","40144","22182","58","USD","40","42",,"20161221","99991231","1"
"E100867","40145","22183","81","USD","60000","42",,"20161221","99991231","1"
"E100867","40146","22183","58","USD","7.5","42",,"20161221","99991231","1"
"E101841","40147","22184","81","USD","195000","42",,"20161221","99991231","1"
"E101841","40148","22184","58","USD","30","42",,"20161221","99991231","1"
"E101249","40149","22185","81","USD","65000","42",,"20161221","99991231","1"
"E101249","40150","22185","58","USD","7.5","42",,"20161221","99991231","1"
"E101059","40151","22186","81","USD","70200","42",,"20161221","99991231","1"
"E101059","40152","22186","58","USD","15","42",,"20161221","99991231","1"
"E102019","40153","22187","81","USD","235000","42",,"20161221","99991231","1"
